Date,Open,High,Low,Close,Volume,Adj Close
2015-10-05,110.459999,112.209999,109.199997,111.879997,1436400,108.295326
2015-09-28,109.269997,110.169998,103.190002,110.040001,2691900,106.51429
2015-09-21,111.230003,111.529999,105.50,109.510002,2879700,106.001266
2015-09-14,107.099998,116.879997,105.550003,114.330002,4695000,110.666832
2015-09-08,107.919998,110.68,106.389999,107.550003,2415400,104.104073
2015-08-31,108.739998,109.389999,105.410004,105.900002,1154700,102.506935
2015-08-24,104.529999,113.099998,102.580002,109.889999,2613500,106.369095
2015-08-17,115.050003,117.550003,108.919998,108.959999,2417000,105.468887
2015-08-10,121.620003,122.00,116.550003,117.32,1074600,113.561035
2015-08-03,121.779999,122.940002,119.32,120.620003,1026300,116.755302
2015-07-27,123.690002,125.629997,117.879997,119.550003,1901600,115.719582
2015-07-20,128.759995,129.240005,124.269997,124.389999,1188900,120.40451
2015-07-13,126.839996,128.960007,126.080002,128.50,1466500,124.38282
2015-07-06,117.949997,126.949997,115.949997,126.610001,2097300,122.553375
2015-06-29,122.790001,123.339996,119.739998,121.959999,1431700,118.052368
2015-06-22,125.07,127.349998,124.459999,125.940002,1092900,121.904846
2015-06-15,120.389999,123.470001,119.809998,122.010002,1151700,118.100769
2015-06-08,120.540001,124.589996,119.379997,122.019997,1389700,118.110443
2015-06-01,120.239998,125.139999,118.639999,124.50,2046000,120.510986
2015-05-26,122.059998,122.580002,119.919998,120.559998,968500,116.69722
2015-05-18,121.769997,124.330002,121.449997,122.540001,775700,118.613785
2015-05-11,120.949997,123.339996,120.239998,122.980003,998000,119.039688
2015-05-04,120.260002,123.07,117.010002,122.589996,1824700,118.662178
2015-04-27,125.309998,125.720001,119.010002,121.389999,1060800,117.500626
2015-04-20,123.18,123.889999,120.720001,123.720001,923000,117.6633
2015-04-13,125.18,125.559998,122.849998,123.709999,610400,117.653786
2015-04-06,125.809998,127.629997,123.910004,125.089996,835800,118.966225
2015-03-30,123.440002,125.839996,121.860001,125.709999,935800,119.555878
2015-03-23,123.559998,124.089996,120.43,122.550003,1222700,116.550583
2015-03-16,121.550003,123.480003,120.18,122.849998,1075200,116.835892
2015-03-09,124.879997,125.120003,119.419998,120.709999,1925500,114.800652
2015-03-02,127.550003,127.889999,124.589996,124.800003,1687100,118.69043
2015-02-23,124.279999,128.350006,123.589996,126.660004,1774200,120.459373
2015-02-17,122.309998,123.889999,120.75,123.57,1261000,117.520645
2015-02-09,118.550003,122.989998,118.540001,121.720001,1492900,115.761208
2015-02-02,121.529999,125.57,120.93,121.290001,1872500,115.352257
2015-01-26,121.559998,123.470001,119.800003,122.07,2939200,116.094078
2015-01-20,118.230003,121.199997,115.75,119.919998,1977300,114.049324
2015-01-12,113.629997,117.089996,112.449997,117.010002,1649700,111.281792
2015-01-05,109.040001,113.769997,106.57,111.970001,1558200,106.488518
2014-12-29,115.00,115.50,110.980003,111.739998,741800,106.269775
2014-12-22,114.199997,115.919998,114.040001,115.309998,575600,109.665009
2014-12-15,111.040001,115.00,107.629997,114.269997,1971200,108.675919
2014-12-08,115.309998,116.169998,110.029999,110.330002,1796600,104.92881
2014-12-01,116.940002,116.989998,113.32,116.00,1519300,110.321228
2014-11-24,116.32,117.470001,114.720001,116.989998,1059000,111.262764
2014-11-17,110.279999,114.970001,110.230003,114.540001,1066600,108.932709
2014-11-10,109.279999,111.440002,108.790001,110.769997,777200,105.34726
2014-11-03,109.839996,110.540001,107.589996,108.339996,1328700,103.036224
